title	genres	movieId	avg_movie_rating	rating_count	rating_std	release_year	genre_count	no_genre	genre_Action	genre_Adventure	genre_Animation	genre_Children	genre_Comedy	genre_Crime	genre_Documentary	genre_Drama	genre_Fantasy	genre_Film-Noir	genre_Horror	genre_IMAX	genre_Musical	genre_Mystery	genre_Romance	genre_Sci-Fi	genre_Thriller	genre_War	genre_Western
Die Hard: With a Vengeance (1995)	Action|Crime|Thriller	165	3.48902	33940	0.88739	1995	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Doom Generation, The (1995)	Comedy|Crime|Drama	166	2.78769	650	1.30555	1995	3	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Feast of July (1995)	Drama	167	3.16456	79	1.14836	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
First Knight (1995)	Action|Drama|Romance	168	3.0847	12084	1.10123	1995	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Free Willy 2: The Adventure Home (1995)	Adventure|Children|Drama	169	2.28365	3358	1.16345	1995	3	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Hackers (1995)	Action|Adventure|Crime|Thriller	170	3.19724	7876	1.03091	1995	4	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Jeffrey (1995)	Comedy|Drama	171	3.60301	1427	0.988311	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Johnny Mnemonic (1995)	Action|Sci-Fi|Thriller	172	2.73261	12706	1.02874	1995	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Judge Dredd (1995)	Action|Crime|Sci-Fi	173	2.53828	14993	1.03186	1995	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
Jury Duty (1995)	Comedy	174	2.45598	2124	1.13463	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Kids (1995)	Drama	175	3.5076	4802	1.08174	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Living in Oblivion (1995)	Comedy	176	3.85463	2363	0.861692	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lord of Illusions (1995)	Horror	177	2.88591	2314	1.03304	1995	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Love & Human Remains (1993)	Comedy|Drama	178	3.388	500	1.02203	1993	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mad Love (1995)	Drama|Romance	179	2.75163	1230	1.03905	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Mallrats (1995)	Comedy|Romance	180	3.58725	8401	0.986036	1995	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Mighty Morphin Power Rangers: The Movie (1995)	Action|Children	181	1.92978	2656	1.13847	1995	2	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Moonlight and Valentino (1995)	Drama|Romance	182	3.09182	697	0.893482	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Mute Witness (1994)	Comedy|Horror|Thriller	183	3.36482	614	1.0152	1994	3	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Nadja (1994)	Drama	184	3.10366	328	1.15599	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Net, The (1995)	Action|Crime|Thriller	185	3.11043	24618	0.954633	1995	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Nine Months (1995)	Comedy|Romance	186	2.89173	11222	0.987081	1995	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Party Girl (1995)	Comedy	187	3.45122	943	0.978135	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prophecy, The (1995)	Fantasy|Horror|Mystery	188	3.34247	2498	1.01555	1995	3	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0
Reckless (1995)	Comedy|Fantasy	189	3.00149	336	0.866024	1995	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Safe (1995)	Thriller	190	3.56615	960	1.13552	1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Scarlet Letter, The (1995)	Drama|Romance	191	2.67608	1664	1.11942	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Show, The (1995)	Documentary	192	3.02469	81	1.01212	1995	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Showgirls (1995)	Drama	193	2.23406	7464	1.18443	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Smoke (1995)	Comedy|Drama	194	3.84967	5937	0.879114	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Something to Talk About (1995)	Comedy|Drama|Romance	195	3.08945	3242	0.903481	1995	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Species (1995)	Horror|Sci-Fi	196	2.85027	13628	0.979901	1995	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Stars Fell on Henrietta, The (1995)	Drama	197	3.06818	110	0.973213	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Strange Days (1995)	Action|Crime|Drama|Mystery|Sci-Fi|Thriller	198	3.4171	9143	0.971237	1995	6	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	0
Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)	Drama|Musical|Romance	199	3.78364	1516	1.0433	1964	3	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
Tie That Binds, The (1995)	Thriller	200	2.83628	339	0.946285	1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Three Wishes (1995)	Drama|Fantasy	201	3.0274	365	1.0354	1995	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Total Eclipse (1995)	Drama|Romance	202	2.98329	389	1.15337	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
To Wong Foo, Thanks for Everything! Julie Newmar (1995)	Comedy	203	3.14761	5430	1.09099	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Under Siege 2: Dark Territory (1995)	Action	204	2.94913	8335	1.07422	1995	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unstrung Heroes (1995)	Comedy|Drama	205	3.51587	1355	0.909254	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Unzipped (1995)	Documentary	206	3.47832	1038	1.00253	1995	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Walk in the Clouds, A (1995)	Drama|Romance	207	3.37154	5414	1.04622	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Waterworld (1995)	Action|Adventure|Sci-Fi	208	2.85217	27776	1.02357	1995	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
White Man's Burden (1995)	Drama	209	2.83557	745	0.964147	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Wild Bill (1995)	Western	210	2.889	482	0.963267	1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Browning Version, The (1994)	Drama	211	3.59585	579	0.866954	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Bushwhacked (1995)	Adventure|Comedy|Crime|Mystery	212	2.5783	447	1.11428	1995	4	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0
Burnt by the Sun (Utomlyonnye solntsem) (1994)	Drama	213	4.03846	1872	0.963034	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Before the Rain (Pred dozhdot) (1994)	Drama|War	214	4.04724	942	1.03275	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0
Before Sunrise (1995)	Drama|Romance	215	3.83891	5348	0.959481	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Billy Madison (1995)	Comedy	216	3.26038	8549	1.11709	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Babysitter, The (1995)	Drama|Thriller	217	2.73028	1014	1.02341	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Boys on the Side (1995)	Comedy|Drama	218	3.29343	4248	0.969998	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Cure, The (1995)	Drama	219	3.6248	633	1.02395	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Castle Freak (1995)	Horror	220	2.40182	275	1.10051	1995	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Circle of Friends (1995)	Drama|Romance	222	3.53711	5969	0.88042	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Clerks (1994)	Comedy	223	3.86952	23697	0.974633	1994	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Don Juan DeMarco (1995)	Comedy|Drama|Romance	224	3.44459	8581	0.949966	1995	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Disclosure (1994)	Drama|Thriller	225	3.2883	12662	0.871664	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Dream Man (1995)	Thriller	226	2.83721	43	1.01607	1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Drop Zone (1994)	Action|Thriller	227	3.06875	4640	0.893085	1994	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Destiny Turns on the Radio (1995)	Comedy	228	2.68737	475	1.07408	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Death and the Maiden (1994)	Drama|Thriller	229	3.56281	2428	0.897089	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Dolores Claiborne (1995)	Drama|Thriller	230	3.59116	7284	0.874484	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Dumb & Dumber (Dumb and Dumber) (1994)	Adventure|Comedy	231	2.95247	32085	1.19312	1994	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eat Drink Man Woman (Yin shi nan nu) (1994)	Comedy|Drama|Romance	232	4.03561	6150	0.850626	1994	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Exotica (1994)	Drama	233	3.52372	3478	1.05026	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Exit to Eden (1994)	Comedy	234	2.67972	3269	1.06759	1994	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ed Wood (1994)	Comedy|Drama	235	3.66367	16420	0.957733	1994	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
French Kiss (1995)	Action|Comedy|Romance	236	3.31535	12215	0.911881	1995	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Forget Paris (1995)	Comedy|Romance	237	3.22454	6422	0.895811	1995	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Far From Home: The Adventures of Yellow Dog (1995)	Adventure|Children	238	3.16906	834	1.06576	1995	2	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Goofy Movie, A (1995)	Animation|Children|Comedy|Romance	239	3.05521	3179	1.03031	1995	4	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Hideaway (1995)	Thriller	240	2.9098	837	0.941113	1995	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Fluke (1995)	Children|Drama	241	3.03203	562	1.06217	1995	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Farinelli: il castrato (1994)	Drama|Musical	242	3.38662	1076	1.01577	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
Gordy (1995)	Children|Comedy|Fantasy	243	2.53075	439	1.15651	1995	3	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Gumby: The Movie (1995)	Animation|Children	244	2.3807	285	1.19336	1995	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Glass Shield, The (1994)	Crime|Drama	245	2.97647	255	0.888152	1994	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Hoop Dreams (1994)	Documentary	246	4.0429	10432	0.944006	1994	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Heavenly Creatures (1994)	Crime|Drama	247	3.84045	7681	0.904936	1994	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Houseguest (1994)	Comedy	248	3.02562	3161	0.930568	1994	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Immortal Beloved (1994)	Drama|Romance	249	3.68212	4950	0.909311	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Heavyweights (Heavy Weights) (1995)	Children|Comedy	250	2.98543	892	1.08158	1995	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Hunted, The (1995)	Action	251	3.05026	388	0.959476	1995	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
I.Q. (1994)	Comedy|Romance	252	3.2227	10074	0.876303	1994	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Interview with the Vampire: The Vampire Chronicles (1994)	Drama|Horror	253	3.49674	27573	0.931601	1994	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Jefferson in Paris (1995)	Drama	254	2.89348	629	0.905014	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Jerky Boys, The (1995)	Comedy	255	2.2877	1081	1.10199	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Junior (1994)	Comedy|Sci-Fi	256	2.72821	9890	1.0144	1994	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Just Cause (1995)	Mystery|Thriller	257	3.41288	3811	0.853444	1995	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Kid in King Arthur's Court, A (1995)	Adventure|Children|Comedy|Fantasy|Romance	258	2.64678	1710	1.08129	1995	5	0	0	1	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0
Kiss of Death (1995)	Crime|Drama|Thriller	259	3.07565	1996	0.843099	1995	3	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Star Wars: Episode IV - A New Hope (1977)	Action|Adventure|Sci-Fi	260	4.19054	54518	0.918503	1977	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Little Women (1994)	Drama	261	3.62874	10370	0.969276	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Little Princess, A (1995)	Children|Drama	262	3.7765	4226	0.924122	1995	2	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ladybird Ladybird (1994)	Drama	263	3.73165	395	1.03499	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Enfer, L' (1994)	Drama	264	3.34591	159	0.998337	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Like Water for Chocolate (Como agua para chocolate) (1992)	Drama|Fantasy|Romance	265	3.92732	11977	0.955178	1992	3	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0
Legends of the Fall (1994)	Drama|Romance|War|Western	266	3.49632	16172	1.03541	1994	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1
Major Payne (1995)	Comedy	267	2.87899	3793	1.11247	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Little Odessa (1994)	Crime|Drama	268	3.30701	728	0.899438	1994	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
My Crazy Life (Mi vida loca) (1993)	Drama	269	3.4775	600	0.900238	1993	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Love Affair (1994)	Drama|Romance	270	3.17376	1315	0.988151	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Losing Isaiah (1995)	Drama	271	3.33055	1257	0.932177	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Madness of King George, The (1994)	Comedy|Drama	272	3.75175	7871	0.879992	1994	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Mary Shelley's Frankenstein (Frankenstein) (1994)	Drama|Horror|Sci-Fi	273	3.1354	7426	0.949045	1994	3	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0
Man of the House (1995)	Comedy	274	2.8713	1181	1.02177	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Mixed Nuts (1994)	Comedy	275	2.72474	1564	1.00773	1994	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Milk Money (1994)	Comedy|Romance	276	2.98626	5459	0.941877	1994	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Miracle on 34th Street (1994)	Drama	277	3.42352	9146	1.05337	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Miami Rhapsody (1995)	Comedy	278	3.02161	1157	0.833168	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
My Family (1995)	Drama	279	3.69979	936	0.914319	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Murder in the First (1995)	Drama|Thriller	280	3.72571	5104	0.8477	1995	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Nobody's Fool (1994)	Comedy|Drama|Romance	281	3.67048	3936	0.836677	1994	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Nell (1994)	Drama	282	3.42102	11250	0.987097	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
New Jersey Drive (1995)	Crime|Drama	283	3.07974	232	1.01242	1995	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
New York Cop (Nyû Yôku no koppu) (1993)	Action|Crime	284	2.88889	36	1.28792	1993	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Beyond Bedlam (1993)	Drama|Horror	285	2.3314	86	1.3647	1993	2	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
Nemesis 2: Nebula (1995)	Action|Sci-Fi|Thriller	286	2.04128	109	1.19243	1995	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0
Nina Takes a Lover (1994)	Comedy|Romance	287	3.24468	329	1.07643	1994	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Natural Born Killers (1994)	Action|Crime|Thriller	288	3.23035	23610	1.19222	1994	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0
Only You (1994)	Comedy|Romance	289	3.34602	3192	0.87329	1994	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Once Were Warriors (1994)	Crime|Drama	290	3.9953	4042	0.884077	1994	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Poison Ivy II (1996)	Drama|Thriller	291	2.27668	656	1.10068	1996	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Outbreak (1995)	Action|Drama|Sci-Fi|Thriller	292	3.41437	26246	0.866301	1995	4	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
Léon: The Professional (a.k.a. The Professional) (Léon) (1994)	Action|Crime|Drama|Thriller	293	4.05039	25807	0.819273	1994	4	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Perez Family, The (1995)	Comedy|Romance	294	3.17626	851	0.985817	1995	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pyromaniac's Love Story, A (1995)	Comedy|Romance	295	2.79744	469	1.02194	1995	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Pulp Fiction (1994)	Comedy|Crime|Drama|Thriller	296	4.17415	67320	0.976104	1994	4	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0
Panther (1995)	Drama	297	3.11466	266	1.09846	1995	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Pushing Hands (Tui shou) (1992)	Drama	298	3.5041	244	0.864232	1992	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Priest (1994)	Drama	299	3.7284	2627	0.979699	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Quiz Show (1994)	Drama	300	3.66669	20601	0.810402	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Picture Bride (Bijo photo) (1994)	Drama|Romance	301	3.52772	469	0.877228	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Queen Margot (Reine Margot, La) (1994)	Drama|Romance	302	3.75	1564	0.951898	1994	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
Quick and the Dead, The (1995)	Action|Thriller|Western	303	3.04016	6947	0.947119	1995	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1
Roommates (1995)	Comedy|Drama	304	3.1989	724	0.96183	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Ready to Wear (Pret-A-Porter) (1994)	Comedy	305	2.70604	3429	1.04119	1994	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Three Colors: Red (Trois couleurs: Rouge) (1994)	Drama	306	4.08948	7253	0.919613	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Three Colors: Blue (Trois couleurs: Bleu) (1993)	Drama	307	3.99304	6677	0.945562	1993	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Three Colors: White (Trzy kolory: Bialy) (1994)	Comedy|Drama	308	3.91325	5170	0.902249	1994	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Red Firecracker, Green Firecracker (Pao Da Shuang Deng) (1994)	Drama	309	3.63617	459	1.00896	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Rent-a-Kid (1995)	Comedy	310	2.76735	245	1.13935	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Relative Fear (1994)	Horror|Thriller	311	2.66049	81	1.24706	1994	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Stuart Saves His Family (1995)	Comedy	312	2.62038	1325	1.14046	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Swan Princess, The (1994)	Animation|Children	313	3.02636	1176	1.02591	1994	2	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Secret of Roan Inish, The (1994)	Children|Drama|Fantasy|Mystery	314	3.84905	4124	0.929518	1994	4	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0
Specialist, The (1994)	Action|Drama|Thriller	315	2.90202	11165	1.01292	1994	3	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Stargate (1994)	Action|Adventure|Sci-Fi	316	3.35423	31800	0.937	1994	3	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Santa Clause, The (1994)	Comedy|Drama|Fantasy	317	3.14608	16183	0.990115	1994	3	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0
Shawshank Redemption, The (1994)	Crime|Drama	318	4.44639	63407	0.718274	1994	2	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
Shallow Grave (1994)	Comedy|Drama|Thriller	319	3.78447	7180	0.892246	1994	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
Suture (1993)	Film-Noir|Thriller	320	3.24922	319	1.14023	1993	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
Strawberry and Chocolate (Fresa y chocolate) (1993)	Drama	321	3.76193	922	0.921745	1993	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Swimming with Sharks (1995)	Comedy|Drama	322	3.69725	2986	0.899435	1995	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Sum of Us, The (1994)	Comedy|Drama	324	3.68657	469	0.95343	1994	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
National Lampoon's Senior Trip (1995)	Comedy	325	2.64624	1036	1.15369	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
To Live (Huozhe) (1994)	Drama	326	4.08102	1333	0.941913	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Tank Girl (1995)	Action|Comedy|Sci-Fi	327	2.80631	7161	1.21592	1995	3	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0
Tales from the Crypt Presents: Demon Knight (1995)	Horror|Thriller	328	3.15307	2427	1.07727	1995	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
Star Trek: Generations (1994)	Adventure|Drama|Sci-Fi	329	3.32969	26405	0.953343	1994	3	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0
Tales from the Hood (1995)	Action|Crime|Horror	330	2.80827	1536	1.06125	1995	3	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Tom & Viv (1994)	Drama	331	3.28533	559	0.897268	1994	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Village of the Damned (1995)	Horror|Sci-Fi	332	2.76091	2085	1.01135	1995	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
Tommy Boy (1995)	Comedy	333	3.34865	10965	1.06767	1995	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
